巨大,	9921
Year,最高價,日期,最低價,日期,收盤平均價
2000,53.50,5/10,32.50,1/04,43.02
2001,58.00,3/22,26.20,10/09,39.88
2002,49.00,11/18,29.30,1/15,38.22
2003,48.20,1/10,35.30,4/28,40.99
2004,55.00,12/31,37.90,5/18,44.55
2005,64.60,12/29,47.70,5/04,55.19
2006,65.00,1/05,46.00,6/13,54.04
2007,86.50,9/26,49.45,3/14,63.66
2008,100.00,7/29,62.50,1/31,79.57
2009,92.50,7/22,62.00,3/03,80.58
2010,126.00,9/10,82.50,2/10,104.66
2011,124.50,4/06,96.80,8/09,113.00
2012,171.50,8/22,113.50,1/02,143.90
2013,248.00,7/22,152.00,1/25,194.24
2014,290.00,12/05,185.50,2/05,233.24
2015,323.50,2/25,200.50,12/14,258.57
2016,239.00,7/21,173.00,4/07,204.77
2017,209.00,1/23,141.00,9/27,168.23
2018,172.00,1/18,111.00,10/12,141.26
